序号-时间	进程名	进程ID	动作	路径	参数	结果	
13-11:32:31.6873336	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SOFTWARE{a6fd286e-0818-11ec-b688-940853b01e37}.TM.blf	-	0x00000000 [操作成功完成。  ]	
14-11:32:31.6873336	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SOFTWARE{a6fd286e-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000001.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
15-11:32:31.6883302	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SOFTWARE{a6fd286e-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000002.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
16-11:32:31.7382858	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\COMPONENTS.LOG1	-	0x00000000 [操作成功完成。  ]	
17-11:32:31.7392870	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\COMPONENTS.LOG2	-	0x00000000 [操作成功完成。  ]	
18-11:32:31.7392870	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\COMPONENTS{a6fd2866-0818-11ec-b688-940853b01e37}.TM.blf	-	0x00000000 [操作成功完成。  ]	
19-11:32:31.7402633	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\COMPONENTS{a6fd2866-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000001.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
20-11:32:31.7402633	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\COMPONENTS{a6fd2866-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000002.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
21-11:32:31.7422708	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM.LOG1	-	0x00000000 [操作成功完成。  ]	
22-11:32:31.7422708	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM.LOG2	-	0x00000000 [操作成功完成。  ]	
23-11:32:31.7422708	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM{a6fd2876-0818-11ec-b688-940853b01e37}.TM.blf	-	0x00000000 [操作成功完成。  ]	
24-11:32:31.7432653	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM{a6fd2876-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000001.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
25-11:32:31.7432653	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM{a6fd2876-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000002.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
26-11:32:31.7472460	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\SMI\Store\MACHINE\SCHEMA.DAT.LOG1	-	0x00000000 [操作成功完成。  ]	
27-11:32:31.7472460	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\SMI\Store\MACHINE\SCHEMA.DAT.LOG2	-	0x00000000 [操作成功完成。  ]	
28-11:32:31.7472460	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\SMI\Store\MACHINE\schema.dat{801edbc4-61ed-11ee-a691-9a72605411da}.TM.blf	-	0x00000000 [操作成功完成。  ]	
29-11:32:31.7482431	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\SMI\Store\MACHINE\schema.dat{801edbc4-61ed-11ee-a691-9a72605411da}.TMContainer00000000000000000001.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
30-11:32:31.7482431	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\SMI\Store\MACHINE\schema.dat{801edbc4-61ed-11ee-a691-9a72605411da}.TMContainer00000000000000000002.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
31-11:32:31.7502417	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\DRIVERS.LOG1	-	0x00000000 [操作成功完成。  ]	
32-11:32:31.7502417	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\DRIVERS.LOG2	-	0x00000000 [操作成功完成。  ]	
33-11:32:31.7512482	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\DRIVERS{a6fd288e-0818-11ec-b688-940853b01e37}.TM.blf	-	0x00000000 [操作成功完成。  ]	
34-11:32:31.7512482	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\DRIVERS{a6fd288e-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000001.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
35-11:32:31.7522405	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\DRIVERS{a6fd288e-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000002.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
36-11:32:31.7562480	NTLite.exe	9452	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
37-11:32:31.8279336	NTLite.exe	9452	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
38-11:32:31.8368996	NTLite.exe	9452	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
39-11:32:31.8408907	NTLite.exe	9452	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
40-11:32:31.8518531	NTLite.exe	9452	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
41-11:32:31.8558395	NTLite.exe	9452	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
42-11:32:31.8687929	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Program Files\Windows NT\TableTextService\zh-CN\TableTextService.dll.mui	-	0x00000000 [操作成功完成。  ]	
43-11:32:32.0323042	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_b2807b1090af1b7d\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_b2807b1090af1b7d\10.0 	0x00000000 [操作成功完成。  ]	
44-11:32:32.0323042	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_b2807b1090af1b7d\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_b2807b1090af1b7d\10.0 	0x00000000 [操作成功完成。  ]	
45-11:32:32.0323042	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Program Files (x86)\Windows NT\TableTextService\zh-CN\TableTextService.dll.mui	-	0x00000000 [操作成功完成。  ]	
46-11:32:32.0333077	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_bcd52562c50fdd78\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_bcd52562c50fdd78\10.0 	0x00000000 [操作成功完成。  ]	
47-11:32:32.0333077	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_bcd52562c50fdd78\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..vice-core.resources_31bf3856ad364e35_zh-cn_bcd52562c50fdd78\10.0 	0x00000000 [操作成功完成。  ]	
48-11:32:32.0343157	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\InProcServer32	-	0x00000000 [操作成功完成。  ]	
49-11:32:32.0343157	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\CLSID\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}	-	0x00000000 [操作成功完成。  ]	
50-11:32:32.0352926	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\Enable	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1} 	0x00000000 [操作成功完成。  ]	
51-11:32:32.0352926	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Program Files\Windows NT\TableTextService\TableTextService.dll	-	0x00000000 [操作成功完成。  ]	
52-11:32:32.0363011	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_5c7097d68abc747a\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_5c7097d68abc747a\10.0 	0x00000000 [操作成功完成。  ]	
53-11:32:32.0363011	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_5c7097d68abc747a\10.0\10.0.20348.2849	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_5c7097d68abc747a\10.0 	0x00000000 [操作成功完成。  ]	
54-11:32:32.0373120	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\InProcServer32	-	0x00000000 [操作成功完成。  ]	
55-11:32:32.0373120	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Classes\WOW6432Node\CLSID\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}	-	0x00000000 [操作成功完成。  ]	
56-11:32:32.0373120	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Program Files (x86)\Windows NT\TableTextService\TableTextService.dll	-	0x00000000 [操作成功完成。  ]	
57-11:32:32.0382809	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_66c54228bf1d3675\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_66c54228bf1d3675\10.0 	0x00000000 [操作成功完成。  ]	
58-11:32:32.0382809	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_66c54228bf1d3675\10.0\10.0.20348.2849	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..ventextservice-core_31bf3856ad364e35_none_66c54228bf1d3675\10.0 	0x00000000 [操作成功完成。  ]	
59-11:32:32.0392805	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\migration\TableTextServiceMig.dll	-	0x00000000 [操作成功完成。  ]	
60-11:32:32.0392805	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_8f1b9d49c7f35615\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_8f1b9d49c7f35615\10.0 	0x00000000 [操作成功完成。  ]	
61-11:32:32.0392805	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_8f1b9d49c7f35615\10.0\10.0.20348.2849	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_8f1b9d49c7f35615\10.0 	0x00000000 [操作成功完成。  ]	
62-11:32:32.0402821	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\SysWOW64\migration\TableTextServiceMig.dll	-	0x00000000 [操作成功完成。  ]	
63-11:32:32.0402821	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_9970479bfc541810\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_9970479bfc541810\10.0 	0x00000000 [操作成功完成。  ]	
64-11:32:32.0402821	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_9970479bfc541810\10.0\10.0.20348.2849	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-t..xtservice-migration_31bf3856ad364e35_none_9970479bfc541810\10.0 	0x00000000 [操作成功完成。  ]	
65-11:32:32.0412777	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}\Description	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF} 	0x00000000 [操作成功完成。  ]	
66-11:32:32.0412777	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}\Display Description	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF} 	0x00000000 [操作成功完成。  ]	
67-11:32:32.0412777	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}\IconFile	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF} 	0x00000000 [操作成功完成。  ]	
68-11:32:32.0412777	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}\IconIndex	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF} 	0x00000000 [操作成功完成。  ]	
69-11:32:32.0412777	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}\Enable	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF} 	0x00000000 [操作成功完成。  ]	
70-11:32:32.0412777	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}	-	0x00000000 [操作成功完成。  ]	
71-11:32:32.0412777	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\CTF\TIP\{E429B25A-E5D3-4D1F-9BE3-0C608477E3A1}\LanguageProfile\0x00000473	-	0x00000000 [操作成功完成。  ]	
72-11:32:32.0412777	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\TableTextService\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}\SettingFile	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\TableTextService\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF} 	0x00000000 [操作成功完成。  ]	
73-11:32:32.0422638	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\TableTextService\0x00000473\{3CAB88B7-CC3E-46A6-9765-B772AD7761FF}	-	0x00000000 [操作成功完成。  ]	
74-11:32:32.0422638	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\TableTextService\0x00000473	-	0x00000000 [操作成功完成。  ]	
75-11:32:32.0422638	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows NT\CurrentVersion\NoImeModeImes\ti\BrandingIconFile	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows NT\CurrentVersion\NoImeModeImes\ti 	0x00000000 [操作成功完成。  ]	
76-11:32:32.0422638	NTLite.exe	9452	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows NT\CurrentVersion\NoImeModeImes\ti	-	0x00000000 [操作成功完成。  ]	
77-11:32:32.0422638	NTLite.exe	9452	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Program Files\Windows NT\TableTextService\TableTextServiceTigrinya.txt	-	0x00000000 [操作成功完成。  ]	
78-11:32:32.0432667	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..extservice-tigrinya_31bf3856ad364e35_none_8a307311ffaac78c\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..extservice-tigrinya_31bf3856ad364e35_none_8a307311ffaac78c\10.0 	0x00000000 [操作成功完成。  ]	
79-11:32:32.0432667	NTLite.exe	9452	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..extservice-tigrinya_31bf3856ad364e35_none_8a307311ffaac78c\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-t..extservice-tigrinya_31bf3856ad364e35_none_8a307311ffaac78c\10.0 	0x00000000 [操作成功完成。  ]	
