序号-时间	进程名	进程ID	动作	路径	参数	结果	
34-13:11:04.5547386	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM{a6fd2876-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000001.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
35-13:11:04.5547386	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\config\SYSTEM{a6fd2876-0818-11ec-b688-940853b01e37}.TMContainer00000000000000000002.regtrans-ms	-	0x00000000 [操作成功完成。  ]	
36-13:11:04.5607295	NTLite.exe	7888	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
37-13:11:04.6247573	NTLite.exe	7888	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
38-13:11:04.6336976	NTLite.exe	7888	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
39-13:11:04.6377320	NTLite.exe	7888	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
40-13:11:04.6467375	NTLite.exe	7888	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
41-13:11:04.6507397	NTLite.exe	7888	FILE_remove	C:\Users\Nick\AppData\Roaming\Microsoft\Crypto\RSA\S-1-5-21-4286531955-748388805-1929946093-1001\c6d010e82392216311e3dad96d6d8568_77befafd-df74-4b66-920a-b6c7ab5f102a	-	0x00000000 [操作成功完成。  ]	
42-13:11:04.6643990	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\zh-CN\psr.exe.mui	-	0x00000000 [操作成功完成。  ]	
43-13:11:04.8194963	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..srecorder.resources_31bf3856ad364e35_zh-cn_877a1dad50ea8087\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..srecorder.resources_31bf3856ad364e35_zh-cn_877a1dad50ea8087\10.0 	0x00000000 [操作成功完成。  ]	
44-13:11:04.8204850	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..srecorder.resources_31bf3856ad364e35_zh-cn_877a1dad50ea8087\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..srecorder.resources_31bf3856ad364e35_zh-cn_877a1dad50ea8087\10.0 	0x00000000 [操作成功完成。  ]	
45-13:11:04.8224708	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\InboxApp\56230F2FD0CC3EB4_Steps_Recorder_lnk_amd64.lnk	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\InboxApp 	0x00000000 [操作成功完成。  ]	
46-13:11:04.8234867	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\psr.exe	-	0x00000000 [操作成功完成。  ]	
47-13:11:04.8234867	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\SystemResources\psr.exe.mun	-	0x00000000 [操作成功完成。  ]	
48-13:11:04.8244859	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Steps Recorder.lnk	-	0x00000000 [操作成功完成。  ]	
49-13:11:04.8254698	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\InboxApp\56230F2FD0CC3EB4_Steps_Recorder_lnk_amd64.lnk	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\InboxApp 	0x00000000 [操作成功完成。  ]	
50-13:11:04.8254698	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_2f96f8e11c378762\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_2f96f8e11c378762\10.0 	0x00000000 [操作成功完成。  ]	
51-13:11:04.8254698	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_2f96f8e11c378762\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_2f96f8e11c378762\10.0 	0x00000000 [操作成功完成。  ]	
52-13:11:04.8264615	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\SysWOW64\psr.exe	-	0x00000000 [操作成功完成。  ]	
53-13:11:04.8264615	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_39eba3335098495d\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_39eba3335098495d\10.0 	0x00000000 [操作成功完成。  ]	
54-13:11:04.8264615	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_39eba3335098495d\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_none_39eba3335098495d\10.0 	0x00000000 [操作成功完成。  ]	
55-13:11:04.8275014	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\zh-CN\uireng.dll.mui	-	0x00000000 [操作成功完成。  ]	
56-13:11:04.8275014	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..recording.resources_31bf3856ad364e35_zh-cn_fc04e25b225cff0f\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..recording.resources_31bf3856ad364e35_zh-cn_fc04e25b225cff0f\10.0 	0x00000000 [操作成功完成。  ]	
57-13:11:04.8284065	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..recording.resources_31bf3856ad364e35_zh-cn_fc04e25b225cff0f\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..recording.resources_31bf3856ad364e35_zh-cn_fc04e25b225cff0f\10.0 	0x00000000 [操作成功完成。  ]	
58-13:11:04.8284065	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\uireng.dll	-	0x00000000 [操作成功完成。  ]	
59-13:11:04.8284065	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_c4828d43308453b6\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_c4828d43308453b6\10.0 	0x00000000 [操作成功完成。  ]	
60-13:11:04.8284065	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_c4828d43308453b6\10.0\10.0.20348.2849	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_c4828d43308453b6\10.0 	0x00000000 [操作成功完成。  ]	
61-13:11:04.8294638	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\SysWOW64\uireng.dll	-	0x00000000 [操作成功完成。  ]	
62-13:11:04.8294638	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_ced7379564e515b1\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_ced7379564e515b1\10.0 	0x00000000 [操作成功完成。  ]	
63-13:11:04.8294638	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_ced7379564e515b1\10.0\10.0.20348.2849	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-a..bility-ui-recording_31bf3856ad364e35_none_ced7379564e515b1\10.0 	0x00000000 [操作成功完成。  ]	
64-13:11:04.8304682	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_25dc88af625a17b7\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_25dc88af625a17b7\10.0 	0x00000000 [操作成功完成。  ]	
65-13:11:04.8304682	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_25dc88af625a17b7\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_25dc88af625a17b7\10.0 	0x00000000 [操作成功完成。  ]	
66-13:11:04.8304682	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_fc9340ea75b5c438\10.0\	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_fc9340ea75b5c438\10.0 	0x00000000 [操作成功完成。  ]	
67-13:11:04.8314716	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_fc9340ea75b5c438\10.0\10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\Winners\wow64_microsoft-windows-s..oyment-languagepack_31bf3856ad364e35_zh-cn_fc9340ea75b5c438\10.0 	0x00000000 [操作成功完成。  ]	
68-13:11:04.8314716	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageIndex\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~0.0.0.0\microsoft-windows-stepsrecorder-package~31bf3856ad364e35~amd64~zh-cn~10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageIndex\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~0.0.0.0 	0x00000000 [操作成功完成。  ]	
69-13:11:04.8314716	NTLite.exe	7888	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageIndex\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~0.0.0.0	-	0x00000000 [操作成功完成。  ]	
70-13:11:04.8314716	NTLite.exe	7888	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~10.0.20348.1\Owners	-	0x00000000 [操作成功完成。  ]	
71-13:11:04.8324676	NTLite.exe	7888	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~10.0.20348.1	-	0x00000000 [操作成功完成。  ]	
72-13:11:04.8324676	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\servicing\Packages\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~10.0.20348.1.mum	-	0x00000000 [操作成功完成。  ]	
73-13:11:04.8324676	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\servicing\Packages\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~10.0.20348.1.cat	-	0x00000000 [操作成功完成。  ]	
74-13:11:04.8334675	NTLite.exe	7888	FILE_remove	D:\TEMP\MOUNTED\NLTmpMnt\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~zh-CN~10.0.20348.1.cat	-	0x00000000 [操作成功完成。  ]	
75-13:11:04.8334675	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\App.StepsRecorder\microsoft-windows-stepsrecorder-package~31bf3856ad364e35~amd64~zh-cn~10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\CapabilityIndex\App.StepsRecorder 	0x00000000 [操作成功完成。  ]	
76-13:11:04.8334675	NTLite.exe	7888	REG_rmval	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageIndex\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~~0.0.0.0\microsoft-windows-stepsrecorder-package~31bf3856ad364e35~amd64~~10.0.20348.1	keyname:HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageIndex\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~~0.0.0.0 	0x00000000 [操作成功完成。  ]	
77-13:11:04.8334675	NTLite.exe	7888	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\PackageIndex\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~~0.0.0.0	-	0x00000000 [操作成功完成。  ]	
78-13:11:04.8345309	NTLite.exe	7888	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~~10.0.20348.1\Owners	-	0x00000000 [操作成功完成。  ]	
79-13:11:04.8345309	NTLite.exe	7888	REG_rmkey	HKEY_LOCAL_MACHINE\NLTmp~a7188fdc~SOFTWARE\Microsoft\Windows\CurrentVersion\Component Based Servicing\Packages\Microsoft-Windows-StepsRecorder-Package~31bf3856ad364e35~amd64~~10.0.20348.1	-	0x00000000 [操作成功完成。  ]	
